All VMs by CPU Utilization - Last 7 Days for All Virtual Machines from Last 7 Days,,,,,
,,,,,
Cluster,Host,Name,Date,Average CPU Load (On Host),Average CPU Load
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL_SPLUNK_POC,7/3/2024,6.18 %,49.48 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AD-PRI-SVR,6/29/2024,0.29 %,1.74 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AD-PRI-SVR,6/30/2024,0.29 %,1.74 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AD-PRI-SVR,7/1/2024,0.64 %,3.85 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AD-PRI-SVR,7/2/2024,0.51 %,3.09 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AD-PRI-SVR,7/3/2024,0.50 %,3.02 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AJIRA-SVR,6/29/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AJIRA-SVR,6/30/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AJIRA-SVR,7/1/2024,0.06 %,0.34 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AJIRA-SVR,7/2/2024,0.04 %,0.23 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AJIRA-SVR,7/3/2024,0.04 %,0.26 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AML-SVR-TEST,6/29/2024,0.05 %,0.21 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AML-SVR-TEST,6/30/2024,0.07 %,0.29 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AML-SVR-TEST,7/1/2024,0.09 %,0.37 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AML-SVR-TEST,7/2/2024,0.13 %,0.52 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-AML-SVR-TEST,7/3/2024,0.09 %,0.35 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ANALYTICS-SVR,6/29/2024,2.75 %,16.50 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ANALYTICS-SVR,6/30/2024,3.24 %,19.42 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ANALYTICS-SVR,7/1/2024,0.78 %,4.66 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ANALYTICS-SVR,7/2/2024,0.82 %,4.93 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ANALYTICS-SVR,7/3/2024,0.85 %,5.10 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-NEW-SVR,6/29/2024,1.93 %,5.78 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-NEW-SVR,6/30/2024,1.95 %,5.84 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-NEW-SVR,7/1/2024,0.65 %,1.95 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-NEW-SVR,7/2/2024,1.66 %,4.99 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-NEW-SVR,7/3/2024,2.20 %,6.59 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-REPLICASVR1,6/29/2024,0.59 %,14.11 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-REPLICASVR1,6/30/2024,0.58 %,13.84 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-REPLICASVR1,7/1/2024,0.29 %,7.05 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-REPLICASVR1,7/2/2024,0.31 %,7.52 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-REPLICASVR1,7/3/2024,0.32 %,7.66 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-SVR,6/29/2024,1.22 %,14.70 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-SVR,6/30/2024,0.95 %,11.36 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-SVR,7/1/2024,0.97 %,11.69 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-SVR,7/2/2024,1.01 %,12.12 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BITDEFENDER-GRAVITYZONE-SVR,7/3/2024,1.00 %,12.06 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-TEST-SVR,6/29/2024,39.27 %,100.00 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-TEST-SVR,6/30/2024,34.38 %,92.82 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-TEST-SVR,7/1/2024,0.12 %,0.37 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-TEST-SVR,7/2/2024,0.18 %,0.54 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BI-TEST-SVR,7/3/2024,0.16 %,0.48 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BR-APP-SVR,6/29/2024,0.04 %,0.23 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BR-APP-SVR,6/30/2024,0.05 %,0.31 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BR-APP-SVR,7/1/2024,3.59 %,21.56 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BR-APP-SVR,7/2/2024,0.17 %,1.03 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-BR-APP-SVR,7/3/2024,0.04 %,0.22 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CPPM-PUB-SVR,6/29/2024,0.58 %,6.97 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CPPM-PUB-SVR,6/30/2024,0.58 %,6.95 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CPPM-PUB-SVR,7/1/2024,0.60 %,7.23 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CPPM-PUB-SVR,7/2/2024,0.64 %,7.74 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CPPM-PUB-SVR,7/3/2024,0.57 %,6.81 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-LIVE-SVR,6/29/2024,0.11 %,0.64 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-LIVE-SVR,6/30/2024,0.16 %,0.96 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-LIVE-SVR,7/1/2024,0.12 %,0.71 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-LIVE-SVR,7/2/2024,0.23 %,1.40 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-LIVE-SVR,7/3/2024,0.26 %,1.58 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-TEST-SVR,6/29/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-TEST-SVR,6/30/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-TEST-SVR,7/1/2024,0.19 %,1.17 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-TEST-SVR,7/2/2024,0.04 %,0.21 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-APP-TEST-SVR,7/3/2024,0.04 %,0.21 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-DB-TEST-SVR,6/29/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-DB-TEST-SVR,6/30/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-DB-TEST-SVR,7/1/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-DB-TEST-SVR,7/2/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-CQ-DB-TEST-SVR,7/3/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DARKTRACE-VSENSOR-SVR-146,6/29/2024,1.04 %,33.25 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DARKTRACE-VSENSOR-SVR-146,6/30/2024,1.01 %,32.35 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DARKTRACE-VSENSOR-SVR-146,7/1/2024,1.11 %,35.56 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DARKTRACE-VSENSOR-SVR-146,7/2/2024,1.17 %,37.54 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DARKTRACE-VSENSOR-SVR-146,7/3/2024,1.11 %,35.49 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DATAPROTECTION-SVR,6/29/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DATAPROTECTION-SVR,6/30/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DATAPROTECTION-SVR,7/1/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DATAPROTECTION-SVR,7/2/2024,0.02 %,0.10 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DATAPROTECTION-SVR,7/3/2024,0.02 %,0.10 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DHCP-NTP-NFS-SVR-29,6/29/2024,0.12 %,1.47 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DHCP-NTP-NFS-SVR-29,6/30/2024,0.13 %,1.52 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DHCP-NTP-NFS-SVR-29,7/1/2024,0.08 %,0.99 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DHCP-NTP-NFS-SVR-29,7/2/2024,0.08 %,0.93 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DHCP-NTP-NFS-SVR-29,7/3/2024,0.10 %,1.22 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-LIVE-ADMIN-SVR,6/29/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-LIVE-ADMIN-SVR,6/30/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-LIVE-ADMIN-SVR,7/1/2024,0.14 %,1.65 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-LIVE-ADMIN-SVR,7/2/2024,0.06 %,0.72 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-LIVE-ADMIN-SVR,7/3/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR,6/29/2024,0.06 %,0.35 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR,6/30/2024,0.04 %,0.27 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR,7/1/2024,0.10 %,0.61 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR,7/2/2024,0.05 %,0.28 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR,7/3/2024,0.05 %,0.30 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR-OLD,6/29/2024,0.40 %,9.67 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR-OLD,6/30/2024,0.36 %,8.56 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR-OLD,7/1/2024,0.31 %,7.45 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR-OLD,7/2/2024,0.35 %,8.42 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-DIGILIFE-SVR-OLD,7/3/2024,0.35 %,8.47 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ECREDIT-DEV-SVR,6/29/2024,0.02 %,0.14 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ECREDIT-DEV-SVR,6/30/2024,0.02 %,0.14 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ECREDIT-DEV-SVR,7/1/2024,0.02 %,0.11 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ECREDIT-DEV-SVR,7/2/2024,0.02 %,0.11 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ECREDIT-DEV-SVR,7/3/2024,0.02 %,0.11 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-FLEET-POC-SVR,6/29/2024,0.02 %,0.41 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-FLEET-POC-SVR,6/30/2024,0.02 %,0.42 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-FLEET-POC-SVR,7/1/2024,0.01 %,0.34 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-FLEET-POC-SVR,7/2/2024,0.01 %,0.33 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-FLEET-POC-SVR,7/3/2024,0.01 %,0.33 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-KIBANA-POC-SVR,6/29/2024,0.02 %,0.40 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-KIBANA-POC-SVR,6/30/2024,0.02 %,0.42 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-KIBANA-POC-SVR,7/1/2024,0.01 %,0.32 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-KIBANA-POC-SVR,7/2/2024,0.01 %,0.32 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELASTIC-KIBANA-POC-SVR,7/3/2024,0.01 %,0.32 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELMA-SVR,6/29/2024,0.05 %,0.32 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELMA-SVR,6/30/2024,0.04 %,0.25 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELMA-SVR,7/1/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELMA-SVR,7/2/2024,0.03 %,0.17 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ELMA-SVR,7/3/2024,0.03 %,0.15 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-EMV-PORTAL-SVR,6/29/2024,0.81 %,9.71 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-EMV-PORTAL-SVR,6/30/2024,0.79 %,9.45 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-EMV-PORTAL-SVR,7/1/2024,0.06 %,0.70 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-EMV-PORTAL-SVR,7/2/2024,0.28 %,3.33 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-EMV-PORTAL-SVR,7/3/2024,0.53 %,6.42 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR,6/29/2024,0.08 %,0.46 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR,6/30/2024,0.08 %,0.47 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR,7/1/2024,0.07 %,0.43 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR,7/2/2024,0.08 %,0.45 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR,7/3/2024,0.08 %,0.45 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR-OLD,6/29/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR-OLD,6/30/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR-OLD,7/1/2024,0.02 %,0.13 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR-OLD,7/2/2024,0.02 %,0.14 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-DEV-SVR-OLD,7/3/2024,0.02 %,0.14 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-UAT-SVR,6/29/2024,0.05 %,0.30 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-UAT-SVR,6/30/2024,0.05 %,0.31 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-UAT-SVR,7/1/2024,0.03 %,0.19 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-UAT-SVR,7/2/2024,0.03 %,0.17 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-ERP-UAT-SVR,7/3/2024,0.12 %,0.73 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FILESERVER-SVR,6/29/2024,0.08 %,0.49 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FILESERVER-SVR,6/30/2024,0.09 %,0.51 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FILESERVER-SVR,7/1/2024,0.08 %,0.48 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FILESERVER-SVR,7/2/2024,0.11 %,0.67 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FILESERVER-SVR,7/3/2024,0.15 %,0.92 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FIORANO-TEST-SVR,6/29/2024,0.06 %,1.42 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FIORANO-TEST-SVR,6/30/2024,0.06 %,1.41 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FIORANO-TEST-SVR,7/1/2024,0.02 %,0.51 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FIORANO-TEST-SVR,7/2/2024,0.02 %,0.54 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FIORANO-TEST-SVR,7/3/2024,0.05 %,1.16 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FORTIANALYZER-SVR,6/29/2024,0.32 %,3.89 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FORTIANALYZER-SVR,6/30/2024,0.33 %,3.99 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FORTIANALYZER-SVR,7/1/2024,0.29 %,3.54 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FORTIANALYZER-SVR,7/2/2024,0.35 %,4.15 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FORTIANALYZER-SVR,7/3/2024,0.36 %,4.34 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FortiSIEM-Collector,6/29/2024,0.15 %,1.85 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FortiSIEM-Collector,6/30/2024,0.14 %,1.66 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FortiSIEM-Collector,7/1/2024,0.14 %,1.67 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FortiSIEM-Collector,7/2/2024,0.15 %,1.75 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-FortiSIEM-Collector,7/3/2024,0.14 %,1.67 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-DB-SVR,6/29/2024,0.20 %,3.24 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-DB-SVR,6/30/2024,0.19 %,3.01 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-DB-SVR,7/1/2024,0.19 %,3.10 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-DB-SVR,7/2/2024,0.19 %,2.97 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-DB-SVR,7/3/2024,0.18 %,2.93 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR,6/29/2024,0.06 %,0.33 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR,6/30/2024,0.08 %,0.46 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR,7/1/2024,0.29 %,1.74 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR,7/2/2024,0.12 %,0.71 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR,7/3/2024,0.09 %,0.52 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR-TEST,6/29/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR-TEST,6/30/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR-TEST,7/1/2024,0.06 %,0.76 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR-TEST,7/2/2024,0.03 %,0.38 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-HCO-DPA-SVR-TEST,7/3/2024,0.03 %,0.36 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IBOSS-NETWORK-CONNECTOR,6/29/2024,0.03 %,0.22 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IBOSS-NETWORK-CONNECTOR,6/30/2024,0.03 %,0.22 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IBOSS-NETWORK-CONNECTOR,7/1/2024,0.03 %,0.23 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IBOSS-NETWORK-CONNECTOR,7/2/2024,0.03 %,0.22 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IBOSS-NETWORK-CONNECTOR,7/3/2024,0.03 %,0.23 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IMPERVA-GW-SVR,6/29/2024,0.27 %,6.46 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IMPERVA-GW-SVR,6/30/2024,0.24 %,5.85 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IMPERVA-GW-SVR,7/1/2024,0.24 %,5.73 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IMPERVA-GW-SVR,7/2/2024,0.27 %,6.60 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IMPERVA-GW-SVR,7/3/2024,0.25 %,6.04 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IPRS-SVR-OLD,6/29/2024,0.09 %,1.13 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IPRS-SVR-OLD,6/30/2024,0.10 %,1.15 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IPRS-SVR-OLD,7/1/2024,,
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IPRS-SVR-OLD,7/2/2024,0.03 %,0.40 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IPRS-SVR-OLD,7/3/2024,0.03 %,0.39 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IPSL-SVR,6/29/2024,0.11 %,1.31 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IPSL-SVR,6/30/2024,0.14 %,1.64 %
KBL-HQ-CLUSTER,kbl-hq-esxi01.kingdombankltd.local,KBL-IPSL-SVR,7/1/2024,,
